image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
157446.jpg,70,111,107,111,87,131,73,152,104,152
157475.jpg,70,111,107,111,97,140,72,153,105,153
157494.jpg,69,111,108,111,91,136,74,152,103,152
157507.jpg,67,112,110,112,91,133,68,151,109,150
157538.jpg,70,111,106,111,93,137,74,153,103,154
157592.jpg,69,110,107,112,87,136,73,152,106,152
157593.jpg,69,111,108,111,88,133,71,152,106,153
157604.jpg,73,112,106,108,106,136,70,156,103,153
157667.jpg,67,112,110,112,85,137,67,150,110,150
157696.jpg,67,111,110,113,82,142,71,149,108,151
157712.jpg,68,111,108,112,87,139,70,151,108,152
157718.jpg,68,113,110,111,90,133,71,153,103,148
157755.jpg,71,110,106,111,96,131,74,153,103,154
157765.jpg,69,112,108,111,84,134,72,152,104,151
157781.jpg,69,111,108,112,85,141,72,151,105,151
157788.jpg,70,111,108,111,88,135,71,153,105,152
157805.jpg,68,112,109,112,90,135,69,151,108,151
157808.jpg,68,111,109,112,89,136,68,150,110,151
157809.jpg,70,110,107,112,78,136,73,151,105,154
157839.jpg,68,111,108,112,86,135,70,151,107,152
157853.jpg,68,111,109,112,84,136,69,151,109,151
157900.jpg,70,111,107,110,85,138,75,152,101,154
157903.jpg,69,111,108,112,88,131,73,152,104,152
157915.jpg,71,111,106,110,95,130,75,154,101,153
157926.jpg,69,112,109,111,87,132,67,151,109,152
157975.jpg,70,111,107,111,84,136,69,154,108,151
157990.jpg,72,110,105,110,79,134,75,154,102,155
157995.jpg,75,105,99,111,104,124,80,160,102,158
158033.jpg,68,111,108,112,95,132,68,152,109,151
158038.jpg,68,111,109,112,85,134,71,150,107,152
158040.jpg,70,110,107,112,90,130,75,152,103,153
158046.jpg,72,111,106,110,100,131,76,154,100,154
158052.jpg,69,111,108,111,79,139,70,151,107,153
158054.jpg,69,111,108,112,87,136,72,152,106,152
158076.jpg,70,111,107,111,91,137,72,153,104,153
158092.jpg,71,111,106,110,75,135,73,153,103,154
158114.jpg,69,112,108,111,92,138,68,152,109,151
158116.jpg,68,113,110,111,89,142,68,150,106,151
158178.jpg,69,112,108,110,91,137,63,152,112,152
158192.jpg,68,112,110,112,87,140,63,150,113,151
158208.jpg,70,113,109,110,75,129,65,154,110,150
158218.jpg,70,111,107,111,94,127,70,152,107,153
158223.jpg,67,112,110,112,89,141,67,150,110,150
158292.jpg,70,111,107,111,86,133,74,151,104,154
158304.jpg,69,111,108,111,84,135,71,152,106,151
158316.jpg,69,111,108,111,91,138,75,152,102,152
158382.jpg,69,112,109,111,91,136,70,153,105,149
158384.jpg,68,112,109,112,82,135,69,150,108,152
158390.jpg,69,112,109,111,95,142,69,152,107,151
158391.jpg,69,112,108,111,85,138,68,152,107,152
158402.jpg,70,111,107,110,81,131,72,154,104,152
158405.jpg,70,111,107,111,89,136,73,152,104,153
158448.jpg,67,112,109,112,93,132,66,150,112,151
158465.jpg,70,111,108,111,82,135,74,151,102,153
158493.jpg,71,111,106,110,90,135,74,154,102,154
158496.jpg,67,112,110,112,90,141,68,150,108,150
158500.jpg,68,111,108,112,88,134,72,151,106,152
158527.jpg,69,111,107,112,100,137,72,152,105,153
158535.jpg,68,112,109,111,92,141,66,152,110,150
158559.jpg,70,112,108,110,85,132,75,152,101,153
158593.jpg,73,111,105,108,78,128,73,157,101,153
158605.jpg,71,106,102,113,72,134,82,154,102,157
158620.jpg,72,110,105,110,77,134,76,155,100,155
158634.jpg,70,111,107,111,90,136,72,152,104,152
158637.jpg,70,111,107,111,86,137,73,153,104,153
158644.jpg,72,110,105,110,91,132,70,155,107,154
158682.jpg,71,112,108,109,82,130,71,153,104,152
158696.jpg,71,110,105,110,81,134,75,154,102,154
158700.jpg,70,112,108,110,96,135,69,153,106,151
158705.jpg,68,111,108,112,91,135,73,151,104,152
158726.jpg,67,111,109,113,84,141,68,149,111,152
158732.jpg,68,112,109,111,90,135,67,151,109,151
158741.jpg,70,110,106,111,84,137,73,154,105,153
158767.jpg,69,112,108,111,80,134,73,152,104,151
158770.jpg,70,111,107,111,92,134,71,152,106,153
158782.jpg,71,112,107,109,97,140,67,156,106,151
158797.jpg,69,111,108,111,89,126,72,151,105,153
158806.jpg,69,112,108,111,87,139,69,151,108,153
158808.jpg,66,111,109,114,79,142,68,148,111,152
158814.jpg,68,111,108,112,90,136,67,151,110,151
158818.jpg,68,111,108,112,91,129,73,151,105,151
158862.jpg,69,113,109,111,83,135,71,151,104,152
158897.jpg,69,112,108,111,90,140,71,153,105,151
158912.jpg,69,112,108,111,83,137,73,151,104,151
158934.jpg,70,111,107,110,95,138,74,154,102,152
158953.jpg,69,111,108,111,90,132,73,152,104,152
158963.jpg,72,111,106,109,72,134,72,154,104,154
158986.jpg,69,112,109,111,92,133,69,152,107,151
158990.jpg,67,112,110,112,87,131,71,150,105,150
159005.jpg,72,110,105,110,80,132,72,154,105,154
159081.jpg,69,112,108,111,88,137,70,152,107,151
159097.jpg,72,111,106,109,76,133,74,154,100,154
159104.jpg,69,111,107,111,86,139,74,152,103,153
159109.jpg,67,111,109,113,92,143,66,151,113,150
159132.jpg,70,111,107,111,82,136,72,152,104,153
159134.jpg,69,109,106,113,101,133,74,152,106,153
159152.jpg,68,111,108,112,87,134,68,150,109,152
159163.jpg,69,111,108,112,87,127,67,152,111,152
159174.jpg,70,111,107,111,85,138,73,152,104,153
159191.jpg,69,112,108,112,86,133,73,150,104,152
159217.jpg,68,111,108,112,90,125,76,151,102,151
159249.jpg,69,112,108,111,92,132,72,153,103,151
159279.jpg,67,112,110,112,87,139,65,150,112,151
159310.jpg,72,112,106,109,78,128,74,155,100,154
159325.jpg,67,107,106,115,93,125,77,152,108,152
159331.jpg,68,113,110,111,92,138,66,150,110,152
159340.jpg,69,111,108,112,92,137,73,152,105,151
159348.jpg,67,112,110,113,85,142,67,150,111,151
159359.jpg,67,112,109,112,86,139,68,150,110,150
159368.jpg,69,111,108,111,91,133,68,151,109,152
159380.jpg,67,111,109,113,87,138,70,150,108,151
159443.jpg,70,110,106,111,81,131,71,152,106,154
159445.jpg,69,111,108,111,89,135,73,151,103,152
159462.jpg,69,112,108,111,81,136,71,151,105,152
159472.jpg,67,112,110,112,91,138,68,151,109,150
159487.jpg,70,111,107,110,87,139,72,153,104,152
159499.jpg,67,112,110,113,88,133,74,150,103,150
159503.jpg,69,110,107,112,100,132,71,153,107,151
159509.jpg,69,111,108,111,88,135,74,152,103,152
159515.jpg,72,113,107,108,75,124,73,155,99,152
159546.jpg,72,109,104,111,97,133,76,154,102,155
159547.jpg,67,111,109,113,86,136,70,152,108,149
159554.jpg,70,112,108,111,84,131,70,152,106,153
159603.jpg,69,112,108,111,89,139,70,151,106,152
159619.jpg,67,112,110,112,93,142,64,150,112,150
159632.jpg,70,111,107,111,86,133,73,152,103,153
159637.jpg,71,110,105,110,92,135,76,154,101,154
159658.jpg,69,112,108,111,91,135,66,153,110,150
159666.jpg,67,112,110,112,88,134,68,149,109,151
159676.jpg,69,112,108,111,88,136,68,153,109,151
159727.jpg,70,111,107,111,85,135,71,153,106,153
159747.jpg,68,111,109,112,83,139,67,152,111,150
159748.jpg,70,111,107,111,83,135,73,153,103,152
159758.jpg,75,110,103,108,68,134,76,156,99,157
159769.jpg,71,111,106,110,91,134,73,153,104,154
159783.jpg,66,111,110,113,84,138,68,148,110,151
159815.jpg,68,113,110,111,90,137,69,151,107,150
159816.jpg,69,110,107,113,80,134,69,152,110,152
159822.jpg,68,112,109,111,81,137,68,152,108,150
159843.jpg,71,110,106,111,78,137,70,153,107,155
159909.jpg,70,111,107,110,81,135,73,153,104,153
159921.jpg,73,110,104,110,82,133,75,154,102,157
159945.jpg,69,111,108,112,84,136,73,152,104,151
159956.jpg,69,113,109,110,98,139,67,153,108,150
159980.jpg,69,110,107,112,93,137,75,151,104,154
160000.jpg,70,111,107,110,89,135,74,153,102,153
160013.jpg,70,111,107,111,93,143,74,153,102,152
160027.jpg,68,112,109,112,88,136,68,151,110,151
160041.jpg,68,112,109,111,90,137,68,150,108,152
160053.jpg,67,112,110,112,88,139,67,151,110,150
160061.jpg,68,113,110,111,91,133,66,151,110,150
160073.jpg,70,111,107,111,89,131,71,152,106,153
160082.jpg,70,112,108,110,81,129,74,152,101,153
160097.jpg,68,111,109,112,87,141,72,152,106,150
160191.jpg,68,112,109,112,88,135,71,151,105,151
160197.jpg,70,111,108,111,86,136,73,153,104,152
160215.jpg,69,111,108,112,89,138,71,152,106,151
160248.jpg,70,110,107,111,84,130,70,152,108,153
160294.jpg,68,112,109,112,86,141,69,151,109,150
160317.jpg,72,110,105,110,88,131,74,154,103,154
160341.jpg,66,110,109,114,97,119,72,151,109,149
160345.jpg,70,109,106,112,81,135,74,153,105,154
160347.jpg,69,111,108,111,82,136,72,151,104,154
160358.jpg,68,111,108,112,91,135,71,151,106,151
160505.jpg,68,112,109,112,93,140,68,152,108,150
160509.jpg,69,112,109,111,89,137,64,152,112,152
160533.jpg,67,111,109,113,86,142,69,152,110,149
160542.jpg,70,109,106,112,84,139,73,154,107,152
160563.jpg,68,112,109,112,93,139,69,151,109,151
160567.jpg,70,110,106,111,90,136,70,154,108,153
160590.jpg,71,111,107,110,87,133,74,154,103,153
160593.jpg,71,111,106,110,79,139,72,154,105,153
160600.jpg,68,113,110,111,94,140,67,152,108,150
160625.jpg,69,112,109,111,92,138,66,151,109,152
160646.jpg,70,109,106,112,98,133,77,153,103,153
160663.jpg,69,112,109,111,86,136,69,151,108,151
160698.jpg,67,111,109,113,81,140,68,150,110,151
160705.jpg,70,111,107,111,91,130,73,153,103,152
160726.jpg,68,112,109,112,90,126,71,149,106,152
160728.jpg,69,112,109,111,82,132,70,152,105,151
160732.jpg,72,112,107,108,75,129,70,156,103,152
160772.jpg,67,112,110,112,84,134,70,150,107,150
160789.jpg,68,113,109,111,83,129,68,151,107,150
160797.jpg,70,111,107,111,88,134,71,153,106,152
160855.jpg,73,110,104,110,101,129,80,155,97,155
160872.jpg,69,112,108,111,98,136,69,152,107,152
160881.jpg,68,111,108,112,83,135,68,151,110,151
160886.jpg,69,110,108,112,81,139,74,152,105,152
160888.jpg,68,112,109,112,87,138,67,152,110,151
160906.jpg,69,111,108,111,96,139,70,154,106,150
160913.jpg,70,110,107,112,84,135,69,152,109,153
160919.jpg,69,112,108,112,89,137,70,151,107,151
160928.jpg,68,112,109,111,97,132,68,152,108,151
160940.jpg,70,112,107,110,94,134,69,153,107,152
160945.jpg,69,111,108,111,89,133,72,152,104,152
160982.jpg,69,112,108,111,86,139,73,153,103,150
161029.jpg,72,111,105,109,98,131,74,155,101,154
161077.jpg,68,111,108,112,84,140,69,150,110,153
161082.jpg,68,111,109,112,90,132,73,150,105,152
161083.jpg,70,111,108,111,83,135,70,152,107,152
161097.jpg,70,111,107,110,85,137,72,153,104,153
161105.jpg,69,111,107,111,87,133,73,153,104,151
161146.jpg,70,112,108,111,96,139,69,152,107,152
161147.jpg,70,111,107,111,89,134,77,152,100,153
161161.jpg,68,111,109,112,79,137,69,150,109,152
161186.jpg,69,111,108,112,86,140,71,152,106,151
161218.jpg,69,111,108,111,88,130,70,153,107,151
161251.jpg,67,113,110,112,89,141,68,150,109,150
161268.jpg,71,110,106,111,79,136,75,152,102,155
161271.jpg,73,111,105,109,73,133,72,156,103,155
161357.jpg,67,112,109,112,89,131,73,150,104,151
161363.jpg,71,110,106,111,93,135,71,153,107,154
161381.jpg,69,110,108,112,92,132,73,151,105,153
161383.jpg,68,111,108,113,85,140,66,151,113,151
161400.jpg,71,110,106,111,96,131,72,152,105,154
161429.jpg,73,110,104,110,103,136,76,156,101,154
161439.jpg,68,113,110,111,96,139,68,151,107,150
161457.jpg,70,110,106,111,88,133,75,154,103,153
161458.jpg,69,112,108,111,89,140,71,151,105,152
161465.jpg,68,112,109,111,90,133,64,151,111,151
161482.jpg,73,109,104,109,106,135,75,155,102,156
161486.jpg,68,112,109,112,87,131,72,151,105,150
161498.jpg,71,111,107,110,91,139,67,154,108,152
161565.jpg,68,112,109,112,89,136,72,151,104,150
161589.jpg,69,112,108,111,95,138,68,154,108,149
161614.jpg,71,110,106,111,76,136,75,151,104,156
161633.jpg,70,108,105,113,76,140,76,151,105,155
161666.jpg,69,111,108,112,86,138,75,151,103,153
161711.jpg,70,111,107,111,82,134,72,153,104,152
161714.jpg,69,112,108,111,88,134,70,152,105,151
161716.jpg,71,111,107,110,94,137,72,154,103,153
161730.jpg,68,112,109,112,88,136,68,151,108,151
161746.jpg,69,111,107,111,84,136,74,152,104,153
161788.jpg,72,111,106,110,75,135,72,155,103,153
161802.jpg,69,112,108,111,87,132,72,153,104,151
161807.jpg,69,111,108,112,91,131,73,151,105,152
161820.jpg,68,111,109,112,82,141,70,150,108,152
161821.jpg,68,112,109,111,95,139,65,152,111,150
161827.jpg,71,110,106,110,82,137,75,153,102,155
161829.jpg,71,110,106,111,87,138,73,154,105,153
161843.jpg,68,111,108,112,89,132,72,151,105,152
161867.jpg,70,111,107,111,87,136,73,151,104,154
161877.jpg,70,110,106,111,93,134,76,154,102,153
161902.jpg,69,111,108,111,88,134,74,151,103,152
161944.jpg,70,111,107,111,80,132,73,152,104,153
161959.jpg,70,111,107,111,81,134,72,152,106,153
162014.jpg,67,112,109,112,89,139,66,150,112,151
162018.jpg,71,110,106,110,97,137,74,155,103,152
162034.jpg,70,111,107,111,87,134,70,153,106,152
162053.jpg,70,111,107,111,100,136,72,153,105,152
162126.jpg,70,111,107,110,84,133,74,152,102,154
162162.jpg,68,111,108,112,87,139,74,152,104,151
162211.jpg,69,111,107,111,88,137,72,152,105,152
162214.jpg,68,112,109,111,86,139,72,151,105,151
162243.jpg,68,110,108,113,99,134,71,150,109,153
162248.jpg,70,111,107,111,88,133,73,153,104,152
162263.jpg,70,114,109,109,92,136,62,151,111,151
162267.jpg,68,112,110,112,87,134,67,150,110,151
162322.jpg,71,111,106,110,89,137,72,153,104,154
162330.jpg,68,113,110,111,99,140,69,152,105,150
162340.jpg,70,109,105,112,71,135,77,153,103,154
162390.jpg,67,110,109,114,75,137,73,147,108,154
162394.jpg,68,112,109,111,90,141,69,150,107,152
162412.jpg,72,110,105,110,74,134,75,152,102,156
162425.jpg,69,111,108,112,89,135,72,150,106,153
162456.jpg,69,110,107,112,88,137,78,153,101,152
162462.jpg,68,111,108,112,89,134,71,151,106,152
162472.jpg,70,111,107,110,92,135,74,153,102,153
162489.jpg,68,112,110,112,87,137,67,151,109,150
162500.jpg,67,112,110,112,89,143,64,150,113,150
162509.jpg,70,111,107,111,88,135,70,152,107,154
162518.jpg,68,112,109,111,89,133,72,152,104,151
162591.jpg,68,112,109,111,80,135,68,151,108,152
162629.jpg,69,111,108,111,89,135,70,152,107,152
162653.jpg,68,112,110,112,90,142,64,151,112,150
162662.jpg,71,111,107,110,90,134,72,153,104,153
162682.jpg,69,111,108,111,91,134,74,151,104,152
162697.jpg,72,111,106,109,95,139,72,155,104,153
162718.jpg,70,110,107,112,78,134,72,151,107,154
162722.jpg,69,109,106,112,80,137,72,152,107,153
162769.jpg,68,112,109,112,86,131,69,150,108,151
162793.jpg,70,111,107,111,87,135,74,152,103,153
162810.jpg,68,112,109,112,87,134,69,150,108,152
162845.jpg,71,112,107,110,101,130,73,153,102,153
162853.jpg,71,110,106,110,95,138,74,155,102,153
162865.jpg,68,111,109,113,85,136,68,151,111,151
162879.jpg,69,112,109,111,96,137,68,152,107,151
162889.jpg,70,112,108,110,91,132,73,152,102,152
162900.jpg,68,111,108,112,84,139,68,152,109,151
162928.jpg,69,111,108,112,87,136,72,152,105,151
162930.jpg,69,111,107,111,90,132,73,152,104,152
162934.jpg,69,112,108,111,85,136,68,152,109,151
162944.jpg,68,112,109,112,91,136,69,150,108,151
162971.jpg,68,113,110,111,88,125,71,150,104,152
163010.jpg,74,113,106,107,106,139,67,159,104,151
163044.jpg,68,112,109,112,78,135,69,150,108,151
163045.jpg,67,112,110,112,91,137,65,150,112,150
163100.jpg,68,113,110,111,88,137,70,150,105,151
163109.jpg,69,111,108,111,90,136,68,151,109,152
163145.jpg,72,111,105,109,83,121,72,155,103,154
163183.jpg,70,113,108,110,95,136,69,154,105,151
163198.jpg,68,112,109,112,90,136,70,151,107,151
163214.jpg,70,112,108,110,80,131,71,153,103,152
163239.jpg,69,111,108,112,87,138,72,152,106,152
163240.jpg,69,111,108,111,94,140,68,153,108,152
163262.jpg,71,110,106,110,83,139,72,154,105,154
163274.jpg,70,110,106,112,96,134,74,152,104,153
163290.jpg,69,112,109,111,85,132,70,152,105,151
163301.jpg,69,111,108,111,85,127,67,151,110,153
163303.jpg,68,112,109,112,88,135,70,151,107,152
163340.jpg,72,111,105,110,82,137,73,154,103,155
163352.jpg,70,111,108,111,94,136,73,152,104,152
163369.jpg,70,111,107,111,83,135,72,152,104,153
163376.jpg,67,113,110,112,98,132,66,150,110,150
163404.jpg,67,112,110,113,85,141,67,150,111,150
163413.jpg,70,113,108,110,94,135,73,153,102,151
163444.jpg,70,111,107,111,87,136,73,153,104,152
163453.jpg,69,111,108,111,93,140,71,151,106,153
163470.jpg,70,110,107,111,85,134,74,153,104,152
163472.jpg,68,112,109,112,88,140,68,150,109,151
163497.jpg,68,111,109,112,80,141,70,150,108,152
163508.jpg,68,111,108,112,96,131,67,152,111,151
163513.jpg,70,112,107,110,94,133,71,152,105,154
163528.jpg,69,112,108,111,91,133,68,152,108,152
163551.jpg,69,111,108,111,85,131,70,152,107,152
163590.jpg,70,111,107,111,96,139,71,153,106,153
163611.jpg,68,111,109,112,90,140,70,151,107,151
163620.jpg,70,111,107,111,85,139,70,152,108,153
163624.jpg,70,112,108,110,85,132,73,152,103,152
163626.jpg,70,111,107,111,89,139,73,152,105,152
163651.jpg,68,114,111,110,93,144,65,152,107,149
163672.jpg,68,113,110,111,92,139,67,151,108,149
163682.jpg,69,112,109,111,86,137,71,150,106,153
163685.jpg,68,112,109,112,84,135,64,150,112,152
163686.jpg,70,111,108,111,84,138,71,150,105,154
163692.jpg,70,111,107,111,89,128,72,153,104,152
163713.jpg,68,112,109,112,86,139,66,150,111,151
163715.jpg,72,111,106,109,102,131,69,155,106,154
163732.jpg,70,111,107,111,88,135,72,153,105,152
163769.jpg,71,111,107,111,93,134,73,153,103,153
163798.jpg,68,112,109,112,92,138,69,152,108,151
163824.jpg,66,112,110,113,87,139,66,149,112,150
163832.jpg,70,111,108,111,77,134,71,152,105,152
163834.jpg,71,110,106,110,87,136,75,155,102,153
163838.jpg,70,110,106,111,74,136,75,152,102,154
163862.jpg,68,112,109,112,86,141,66,151,111,151
163864.jpg,69,111,108,111,90,137,75,152,102,152
163881.jpg,71,111,107,110,90,133,77,153,100,154
163907.jpg,67,112,110,112,93,139,66,151,111,149
163935.jpg,68,111,108,112,86,133,71,152,107,151
163945.jpg,69,112,108,111,92,139,69,152,107,152
163961.jpg,71,111,107,110,96,136,72,154,104,153
163971.jpg,69,111,108,111,87,134,72,152,104,152
163980.jpg,71,111,106,110,74,133,70,153,106,155
163993.jpg,69,112,108,111,89,135,72,152,105,151
163997.jpg,70,110,106,111,95,132,74,154,104,153
164002.jpg,72,110,105,110,95,138,78,154,99,155
164057.jpg,72,111,106,110,85,135,74,154,102,154
164095.jpg,68,112,109,112,88,138,68,151,109,150
164106.jpg,69,110,107,112,78,139,72,153,106,151
164113.jpg,73,111,105,109,76,136,74,155,102,156
164145.jpg,71,111,107,110,84,134,76,153,100,153
164152.jpg,70,111,107,111,80,137,73,153,104,152
164157.jpg,69,111,108,111,87,142,70,153,107,152
164167.jpg,68,112,109,112,84,135,68,149,109,152
164245.jpg,69,110,107,112,95,137,74,153,105,152
164311.jpg,71,110,105,111,85,138,78,153,100,155
164335.jpg,70,111,107,111,91,135,74,153,103,153
164337.jpg,74,116,108,105,112,136,65,157,102,151
164347.jpg,69,110,107,112,95,127,70,152,109,153
164368.jpg,69,111,108,112,87,137,73,152,105,152
164384.jpg,68,112,109,112,82,143,64,150,113,151
164450.jpg,69,111,108,111,89,137,71,152,106,152
164468.jpg,68,112,109,111,84,138,67,151,109,151
164475.jpg,68,111,109,112,84,140,70,151,108,151
164541.jpg,69,111,108,112,93,133,71,152,107,152
164564.jpg,70,112,108,110,95,138,71,153,104,151
164580.jpg,71,109,105,111,100,131,72,153,107,155
164619.jpg,69,111,108,111,81,131,74,153,103,151
164666.jpg,70,111,107,111,81,132,75,153,102,153
164698.jpg,67,112,110,113,93,135,69,150,109,150
164707.jpg,71,111,107,110,86,137,74,154,102,153
164717.jpg,72,111,106,109,77,128,77,153,98,155
164730.jpg,70,110,107,112,87,137,70,153,108,152
164763.jpg,68,111,109,112,87,134,66,152,111,151
164828.jpg,67,113,110,112,91,142,65,150,112,149
164833.jpg,69,112,108,111,90,134,73,153,103,151
164849.jpg,69,110,107,112,101,133,67,152,112,153
164855.jpg,70,111,107,111,85,134,73,153,104,152
164870.jpg,72,110,105,110,96,137,74,155,102,153
164909.jpg,69,111,108,111,86,136,70,152,107,151
164923.jpg,68,112,109,112,91,140,70,152,107,150
164934.jpg,69,111,108,111,89,136,73,150,104,154
164975.jpg,72,111,105,109,78,133,75,156,100,153
164986.jpg,68,112,109,112,85,137,73,152,104,150
164999.jpg,69,111,108,112,92,137,72,152,105,151
165021.jpg,69,110,107,112,95,128,73,151,107,153
165069.jpg,68,111,108,112,86,138,71,151,108,151
165080.jpg,68,112,110,112,89,139,65,150,111,151
165095.jpg,69,112,109,111,93,138,70,151,106,153
165127.jpg,68,111,108,112,92,136,68,151,110,151
165131.jpg,71,111,107,110,91,133,69,153,107,153
165143.jpg,67,112,110,113,86,133,69,149,108,150
165162.jpg,70,111,107,111,74,147,71,152,106,154
165213.jpg,71,110,106,111,85,130,72,154,106,153
165235.jpg,69,111,108,112,86,134,69,151,108,152
165243.jpg,70,111,107,111,85,135,73,153,105,153
165253.jpg,68,112,109,111,88,140,69,150,107,152
165262.jpg,70,111,107,110,85,131,71,153,105,153
165287.jpg,74,108,102,109,108,129,76,158,102,157
165297.jpg,70,111,107,111,84,139,73,153,104,153
165298.jpg,71,110,106,111,82,134,76,152,102,156
165330.jpg,69,113,109,110,85,122,72,151,103,152
165353.jpg,68,112,110,112,89,138,67,150,109,151
165389.jpg,70,110,107,111,81,135,71,153,107,152
165403.jpg,69,111,108,111,95,138,76,151,101,153
165444.jpg,71,111,107,110,90,127,73,153,103,154
165453.jpg,70,109,105,112,98,129,73,152,107,155
165467.jpg,68,112,109,111,87,130,66,151,110,151
165483.jpg,67,112,109,112,82,139,67,150,110,151
165528.jpg,66,113,111,112,85,138,59,148,117,151
165548.jpg,69,111,108,111,85,138,72,153,105,151
165551.jpg,68,113,110,111,89,136,67,151,108,150
165618.jpg,69,111,107,111,89,135,71,153,106,152
165638.jpg,69,111,108,111,93,133,73,152,103,152
165660.jpg,69,111,107,112,89,141,72,152,105,152
165662.jpg,69,110,107,112,97,128,75,151,105,153
165699.jpg,68,111,108,112,85,137,73,151,105,151
165742.jpg,69,113,109,110,74,127,76,150,98,153
165748.jpg,65,113,112,113,82,128,64,149,113,148
165793.jpg,68,112,109,112,87,136,69,151,108,151
165808.jpg,70,111,107,110,87,134,73,152,103,153
165834.jpg,69,113,109,110,80,133,74,151,101,152
165836.jpg,69,111,108,111,90,138,69,152,108,152
165867.jpg,71,111,106,110,99,130,72,154,105,153
165869.jpg,70,111,108,111,86,132,75,153,101,151
165879.jpg,69,114,110,109,102,141,66,154,107,148
165904.jpg,69,113,109,111,86,128,75,151,100,151
165969.jpg,69,111,108,112,85,133,70,152,107,151
165974.jpg,69,111,108,112,89,133,66,152,112,151
165997.jpg,68,111,108,112,82,137,68,151,111,152
166011.jpg,68,111,108,112,89,138,67,151,110,151
166054.jpg,68,112,109,112,99,138,68,152,108,151
166077.jpg,71,111,107,110,92,134,73,153,103,153
166078.jpg,73,110,104,109,80,132,77,156,98,155
166097.jpg,68,111,109,112,91,132,73,151,105,151
166116.jpg,71,109,105,111,88,138,73,153,105,155
166164.jpg,68,112,110,112,84,135,64,150,112,151
166214.jpg,68,112,110,112,92,141,66,151,110,150
166242.jpg,69,111,107,112,92,131,74,152,104,153
166347.jpg,69,114,110,110,97,137,67,151,107,150
166360.jpg,69,112,109,111,82,139,66,151,111,152
166425.jpg,71,111,106,110,95,137,72,154,105,153
166433.jpg,70,109,106,112,81,139,73,152,106,155
166469.jpg,70,110,106,112,80,138,73,153,105,154
166498.jpg,69,111,108,112,76,138,68,154,109,150
166502.jpg,71,111,106,111,78,131,75,153,101,153
166504.jpg,67,112,110,113,84,133,68,150,109,150
166536.jpg,69,111,108,112,88,129,75,152,102,152
166566.jpg,73,111,105,108,76,129,73,157,102,153
166592.jpg,71,110,105,111,76,135,76,153,102,155
166596.jpg,66,112,110,114,83,137,65,149,114,150
166598.jpg,68,112,109,112,93,138,67,151,110,150
166623.jpg,69,110,107,112,73,140,69,149,110,155
166651.jpg,68,112,109,112,90,134,65,151,112,151
166678.jpg,69,111,108,111,92,136,75,151,102,153
166716.jpg,72,112,106,109,72,134,67,155,108,152
166728.jpg,68,111,109,112,89,137,73,152,104,151
166749.jpg,70,112,107,110,92,137,72,153,103,152
166780.jpg,69,111,107,112,85,138,70,153,107,151
166841.jpg,68,112,109,112,88,139,70,150,107,152
166858.jpg,69,111,108,111,85,139,71,151,106,152
166866.jpg,69,113,109,110,93,147,65,152,110,150
166899.jpg,68,111,108,113,84,142,67,150,112,152
166911.jpg,67,112,110,112,89,128,72,150,105,150
166913.jpg,69,114,110,110,103,136,68,152,106,150
166920.jpg,70,109,105,112,91,134,75,156,104,151
166931.jpg,70,112,107,110,90,133,72,153,104,152
166937.jpg,69,110,107,112,93,129,73,152,105,153
166940.jpg,69,112,108,112,86,135,70,152,107,151
166955.jpg,67,111,109,113,94,133,71,150,108,151
166969.jpg,71,111,106,110,75,132,73,154,104,152
166970.jpg,70,109,106,112,84,136,75,152,104,154
166976.jpg,70,110,106,111,79,133,71,152,107,155
167031.jpg,70,112,107,110,90,133,77,153,99,152
167064.jpg,68,111,108,112,88,137,70,151,108,152
167075.jpg,69,112,108,111,96,137,69,152,107,152
167089.jpg,73,111,105,109,79,133,76,156,100,154
167097.jpg,78,112,103,104,69,133,75,158,94,159
167202.jpg,69,112,109,111,84,133,72,152,105,151
167218.jpg,69,111,108,112,94,132,71,152,107,151
167227.jpg,69,111,108,111,88,134,74,152,103,152
167233.jpg,70,111,107,111,90,133,71,153,105,153
167235.jpg,69,111,108,111,78,138,71,152,106,152
167244.jpg,70,111,107,111,87,130,78,152,100,153
167248.jpg,71,110,106,111,86,139,72,154,105,153
167250.jpg,70,111,107,111,98,133,72,152,105,153
167279.jpg,69,113,109,110,92,139,67,153,108,150
167297.jpg,69,110,107,112,90,135,71,152,108,152
167311.jpg,70,111,107,111,89,134,73,152,104,153
167320.jpg,70,112,108,111,90,134,69,149,107,156
167354.jpg,71,113,107,109,98,142,65,156,108,150
167357.jpg,77,108,100,108,64,127,75,159,102,158
167364.jpg,67,112,110,112,90,135,71,150,106,151
167378.jpg,74,111,104,107,76,128,74,157,99,155
167394.jpg,67,112,110,112,85,138,65,150,113,150
167405.jpg,69,111,107,111,94,137,70,153,107,152
167432.jpg,69,112,108,111,90,136,69,151,107,152
167456.jpg,70,112,108,111,102,139,72,153,104,152
167462.jpg,68,111,108,113,83,138,71,150,107,152
167463.jpg,70,111,107,111,87,131,75,152,103,153
167496.jpg,68,112,109,112,76,135,68,151,109,151
167504.jpg,68,112,109,112,85,142,65,150,111,151
167544.jpg,67,113,111,112,91,139,65,151,111,149
167587.jpg,70,111,107,111,87,139,72,152,105,153
